x,y,z,w,rho,grad,tau,exchange,reference
5.4702118394778e-05,0.0,0.0,3.5391289432622003e-15,4.2402316234005,0.42484793877558,5.0159716366162,-1.80074246988,  -0.242786001470802E+000
-5.4702118394778e-05,0.0,0.0,3.5391289432622003e-15,4.2402316234005,0.42484793877558,5.0159716366162,-1.80074246988,  -0.242786001470802E+000
0.0,5.4702118394778e-05,0.0,3.5391289432622003e-15,4.2402316234005,0.42484793877558,5.0159716366162,-1.80074246988,  -0.242786001470802E+000
0.0,-5.4702118394778e-05,0.0,3.5391289432622003e-15,4.2402316234005,0.42484793877558,5.0159716366162,-1.80074246988,  -0.242786001470802E+000
0.0,0.0,5.4702118394778e-05,3.5391289432622003e-15,4.2402316274767,0.4246989051843,5.0159741235149,-1.8007424700184,  -0.242786002372882E+000
0.0,0.0,-5.4702118394778e-05,3.5391289432622003e-15,4.2402316274767,0.42469890518431,5.0159741235149,-1.8007424700184,  -0.242786002372882E+000
3.1582282780468e-05,3.1582282780468e-05,3.1582282780468e-05,1.4905077002414e-14,4.2402316247592,0.42479826672133,5.0159724655824,-1.8007424699261,  -0.242786001771492E+000
-3.1582282780468e-05,3.1582282780468e-05,3.1582282780468e-05,1.4905077002414e-14,4.2402316247592,0.42479826672133,5.0159724655824,-1.8007424699261,  -0.242786001771492E+000
3.1582282780468e-05,-3.1582282780468e-05,3.1582282780468e-05,1.4905077002414e-14,4.2402316247592,0.42479826672133,5.0159724655824,-1.8007424699261,  -0.242786001771492E+000
-3.1582282780468e-05,-3.1582282780468e-05,3.1582282780468e-05,1.4905077002414e-14,4.2402316247592,0.42479826672133,5.0159724655824,-1.8007424699261,  -0.242786001771492E+000
3.1582282780468e-05,3.1582282780468e-05,-3.1582282780468e-05,1.4905077002414e-14,4.2402316247592,0.42479826672134,5.0159724655824,-1.8007424699261,  -0.242786001771492E+000
-3.1582282780468e-05,3.1582282780468e-05,-3.1582282780468e-05,1.4905077002414e-14,4.2402316247592,0.42479826672134,5.0159724655824,-1.8007424699261,  -0.242786001771492E+000
3.1582282780468e-05,-3.1582282780468e-05,-3.1582282780468e-05,1.4905077002414e-14,4.2402316247592,0.42479826672134,5.0159724655824,-1.8007424699261,  -0.242786001771492E+000
-3.1582282780468e-05,-3.1582282780468e-05,-3.1582282780468e-05,1.4905077002414e-14,4.2402316247592,0.42479826672134,5.0159724655824,-1.8007424699261,  -0.242786001771492E+000
1.9231297441683e-05,1.9231297441683e-05,4.7461944274285e-05,1.4286651270563e-14,4.2402316264691,0.42473575034007,5.0159735087671,-1.8007424699842,  -0.242786002149889E+000
-1.9231297441683e-05,1.9231297441683e-05,4.7461944274285e-05,1.4286651270563e-14,4.2402316264691,0.42473575034007,5.0159735087671,-1.8007424699842,  -0.242786002149889E+000
1.9231297441683e-05,-1.9231297441683e-05,4.7461944274285e-05,1.4286651270563e-14,4.2402316264691,0.42473575034007,5.0159735087671,-1.8007424699842,  -0.242786002149889E+000
-1.9231297441683e-05,-1.9231297441683e-05,4.7461944274285e-05,1.4286651270563e-14,4.2402316264691,0.42473575034007,5.0159735087671,-1.8007424699842,  -0.242786002149889E+000
1.9231297441683e-05,1.9231297441683e-05,-4.7461944274285e-05,1.4286651270563e-14,4.2402316264691,0.42473575034008,5.0159735087671,-1.8007424699842,  -0.242786002149874E+000
-1.9231297441683e-05,1.9231297441683e-05,-4.7461944274285e-05,1.4286651270563e-14,4.2402316264691,0.42473575034008,5.0159735087671,-1.8007424699842,  -0.242786002149874E+000
1.9231297441683e-05,-1.9231297441683e-05,-4.7461944274285e-05,1.4286651270563e-14,4.2402316264691,0.42473575034008,5.0159735087671,-1.8007424699842,  -0.242786002149874E+000
-1.9231297441683e-05,-1.9231297441683e-05,-4.7461944274285e-05,1.4286651270563e-14,4.2402316264691,0.42473575034008,5.0159735087671,-1.8007424699842,  -0.242786002149874E+000
1.9231297441683e-05,4.7461944274285e-05,1.9231297441683e-05,1.4286651270563e-14,4.2402316239043,0.42482952146211,5.0159719439901,-1.8007424698971,  -0.242786001582305E+000
