x,y,z,w,rho,grad,tau,exchange,reference
3.9071141971182e-05,0.0,-1.063547612465,1.2895918069128001e-15,13.993184136623,5.5118149335759,48.525912008778,-8.6653309403229,  -0.116913299413626E+001
-3.9071141971182e-05,0.0,-1.063547612465,1.2895918069128001e-15,13.993184136623,5.5118149335759,48.525912008778,-8.6653309403229,  -0.116913299413626E+001
0.0,3.9071141971182e-05,-1.063547612465,1.2895918069128001e-15,13.993184136623,5.5118149335759,48.525912008778,-8.6653309403229,  -0.116913299413626E+001
0.0,-3.9071141971182e-05,-1.063547612465,1.2895918069128001e-15,13.993184136623,5.5118149335759,48.525912008778,-8.6653309403229,  -0.116913299413626E+001
0.0,0.0,-1.063508541323,1.2895918069128001e-15,13.993387812639,3.4223511674418,48.361610730704,-8.6654781141717,  -0.116915366803373E+001
0.0,0.0,-1.063586683607,1.2895918069128001e-15,13.992980471791,7.003242030113,48.690216285939,-8.6651837731941,  -0.116911232110278E+001
2.2557734334608e-05,2.2557734334608e-05,-1.0635250547307,5.4311288149903e-15,13.993301727662,4.4274861668798,48.431052255728,-8.6654159103642,  -0.116914493011117E+001
-2.2557734334608e-05,2.2557734334608e-05,-1.0635250547307,5.4311288149903e-15,13.993301727662,4.4274861668798,48.431052255728,-8.6654159103642,  -0.116914493011117E+001
2.2557734334608e-05,-2.2557734334608e-05,-1.0635250547307,5.4311288149903e-15,13.993301727662,4.4274861668798,48.431052255728,-8.6654159103642,  -0.116914493011117E+001
-2.2557734334608e-05,-2.2557734334608e-05,-1.0635250547307,5.4311288149903e-15,13.993301727662,4.4274861668798,48.431052255728,-8.6654159103642,  -0.116914493011117E+001
2.2557734334608e-05,2.2557734334608e-05,-1.0635701701993,5.4311288149903e-15,13.993066549313,6.4153565923196,48.620772761524,-8.6652459725216,  -0.116912105844923E+001
-2.2557734334608e-05,2.2557734334608e-05,-1.0635701701993,5.4311288149903e-15,13.993066549313,6.4153565923196,48.620772761524,-8.6652459725216,  -0.116912105844923E+001
2.2557734334608e-05,-2.2557734334608e-05,-1.0635701701993,5.4311288149903e-15,13.993066549313,6.4153565923196,48.620772761524,-8.6652459725216,  -0.116912105844923E+001
-2.2557734334608e-05,-2.2557734334608e-05,-1.0635701701993,5.4311288149903e-15,13.993066549313,6.4153565923196,48.620772761524,-8.6652459725216,  -0.116912105844923E+001
1.3736008306139e-05,1.3736008306139e-05,-1.0635137126378,5.2057861474115e-15,13.993360854178,3.7660853468433,48.383356880141,-8.6654586343886,  -0.116915093166217E+001
-1.3736008306139e-05,1.3736008306139e-05,-1.0635137126378,5.2057861474115e-15,13.993360854178,3.7660853468433,48.383356880141,-8.6654586343886,  -0.116915093166217E+001
1.3736008306139e-05,-1.3736008306139e-05,-1.0635137126378,5.2057861474115e-15,13.993360854178,3.7660853468433,48.383356880141,-8.6654586343886,  -0.116915093166217E+001
-1.3736008306139e-05,-1.3736008306139e-05,-1.0635137126378,5.2057861474115e-15,13.993360854178,3.7660853468433,48.383356880141,-8.6654586343886,  -0.116915093166217E+001
1.3736008306139e-05,1.3736008306139e-05,-1.0635815122922,5.2057861474115e-15,13.993007427488,6.8245923990565,48.668469395144,-8.665203251316,  -0.116911505726087E+001
-1.3736008306139e-05,1.3736008306139e-05,-1.0635815122922,5.2057861474115e-15,13.993007427488,6.8245923990565,48.668469395144,-8.665203251316,  -0.116911505726087E+001
1.3736008306139e-05,-1.3736008306139e-05,-1.0635815122922,5.2057861474115e-15,13.993007427488,6.8245923990565,48.668469395144,-8.665203251316,  -0.116911505726087E+001
-1.3736008306139e-05,-1.3736008306139e-05,-1.0635815122922,5.2057861474115e-15,13.993007427488,6.8245923990565,48.668469395144,-8.665203251316,  -0.116911505726087E+001
1.3736008306139e-05,3.3899827234953e-05,-1.0635338764567,5.2057861474115e-15,13.993255740511,4.8803182205184,48.46814924672,-8.665382680589,  -0.116914026223667E+001
-1.3736008306139e-05,3.3899827234953e-05,-1.0635338764567,5.2057861474115e-15,13.993255740511,4.8803182205184,48.46814924672,-8.665382680589,  -0.116914026223668E+001
