x,y,z,w,rho,grad,tau,exchange,reference
4.5581879128547e-05,0.0,-0.040035942645734,2.0476731037071002e-15,7.7397137181001,0.99813038361998,17.736337672077,-3.926892595436,  -0.587219739966575E+000
-4.5581879128547e-05,0.0,-0.040035942645734,2.0476731037071002e-15,7.7397137181001,0.99813038361998,17.736337672077,-3.926892595436,  -0.587219739966575E+000
0.0,4.5581879128547e-05,-0.040035942645734,2.0476731037071002e-15,7.7397137181001,0.99813038361998,17.736337672077,-3.926892595436,  -0.587219739966560E+000
0.0,-4.5581879128547e-05,-0.040035942645734,2.0476731037071002e-15,7.7397137181001,0.99813038361998,17.736337672077,-3.926892595436,  -0.587219739966575E+000
0.0,0.0,-0.039990360766606,2.0476731037071002e-15,7.7397354579505,0.39984319560543,17.721318302038,-3.9269064373318,  -0.587224135785367E+000
0.0,0.0,-0.040081524524863,2.0476731037071002e-15,7.739691983313,1.3536106360618,17.751363457341,-3.9268787532611,  -0.587215344228022E+000
2.6316710185035e-05,2.6316710185035e-05,-0.040009625935549,8.623795791513501e-15,7.7397262689908,0.71653493175246,17.727665452037,-3.9269005870922,  -0.587222277883977E+000
-2.6316710185035e-05,2.6316710185035e-05,-0.040009625935549,8.623795791513501e-15,7.7397262689908,0.71653493175246,17.727665452037,-3.9269005870922,  -0.587222277883977E+000
2.6316710185035e-05,-2.6316710185035e-05,-0.040009625935549,8.623795791513501e-15,7.7397262689908,0.71653493175246,17.727665452037,-3.9269005870922,  -0.587222277883977E+000
-2.6316710185035e-05,-2.6316710185035e-05,-0.040009625935549,8.623795791513501e-15,7.7397262689908,0.71653493175246,17.727665452037,-3.9269005870922,  -0.587222277883977E+000
2.6316710185035e-05,2.6316710185035e-05,-0.040062259355919,8.623795791513501e-15,7.7397011688972,1.2161313608719,17.745012030525,-3.9268846036867,  -0.587217202075998E+000
-2.6316710185035e-05,2.6316710185035e-05,-0.040062259355919,8.623795791513501e-15,7.7397011688972,1.2161313608719,17.745012030525,-3.9268846036867,  -0.587217202075979E+000
2.6316710185035e-05,-2.6316710185035e-05,-0.040062259355919,8.623795791513501e-15,7.7397011688972,1.2161313608719,17.745012030525,-3.9268846036867,  -0.587217202075979E+000
-2.6316710185035e-05,-2.6316710185035e-05,-0.040062259355919,8.623795791513501e-15,7.7397011688972,1.2161313608719,17.745012030525,-3.9268846036867,  -0.587217202075998E+000
1.6024949329122e-05,1.6024949329122e-05,-0.039996393818914,8.2659863536392e-15,7.7397325802519,0.52019093484055,17.723305843066,-3.9269046052846,  -0.587223553966124E+000
-1.6024949329122e-05,1.6024949329122e-05,-0.039996393818914,8.2659863536392e-15,7.7397325802519,0.52019093484055,17.723305843066,-3.9269046052846,  -0.587223553966119E+000
1.6024949329122e-05,-1.6024949329122e-05,-0.039996393818914,8.2659863536392e-15,7.7397325802519,0.52019093484055,17.723305843066,-3.9269046052846,  -0.587223553966119E+000
-1.6024949329122e-05,-1.6024949329122e-05,-0.039996393818914,8.2659863536392e-15,7.7397325802519,0.52019093484055,17.723305843066,-3.9269046052846,  -0.587223553966124E+000
1.6024949329122e-05,1.6024949329122e-05,-0.040075491472555,8.2659863536392e-15,7.7396948597599,1.3121107703762,17.749374330505,-3.9268805853773,  -0.587215926027420E+000
