x,y,z,w,rho,grad,tau,exchange,reference
0.00013675067665589,0.0,2.5684791852863,5.5293286257113e-14,0.21216302513977,0.039309022596941,0.00091038439456456,-0.030603084132849,  -0.246041394587496E-002
-0.00013675067665589,0.0,2.5684791852863,5.5293286257113e-14,0.21216302513977,0.039309022596941,0.00091038439456456,-0.030603084132849,  -0.246041394587496E-002
0.0,0.00013675067665589,2.5684791852863,5.5293286257113e-14,0.21216302513977,0.039309022596941,0.00091038439456456,-0.030603084132849,  -0.246041394587496E-002
0.0,-0.00013675067665589,2.5684791852863,5.5293286257113e-14,0.21216302513977,0.039309022596941,0.00091038439456456,-0.030603084132849,  -0.246041394587496E-002
0.0,0.0,2.568615935963,5.5293286257113e-14,0.21216809168385,0.023914542284957,0.00033694117725251,-0.030603353324161,  -0.246056242884327E-002
0.0,0.0,2.5683424346096,5.5293286257113e-14,0.21215795853324,0.050184597356028,0.0014838553719587,-0.030602814936056,  -0.246026546615622E-002
7.8953039979139e-05,7.8953039979139e-05,2.5685581383263,2.3286822904483997e-13,0.21216595031797,0.031357099217234,0.00057930341193169,-0.030603239551194,  -0.246049967216037E-002
-7.8953039979139e-05,7.8953039979139e-05,2.5685581383263,2.3286822904483997e-13,0.21216595031797,0.031357099217234,0.00057930341193169,-0.030603239551194,  -0.246049967216037E-002
7.8953039979139e-05,-7.8953039979139e-05,2.5685581383263,2.3286822904483997e-13,0.21216595031797,0.031357099217234,0.00057930341193169,-0.030603239551194,  -0.246049967216037E-002
-7.8953039979139e-05,-7.8953039979139e-05,2.5685581383263,2.3286822904483997e-13,0.21216595031797,0.031357099217234,0.00057930341193169,-0.030603239551194,  -0.246049967216037E-002
7.8953039979139e-05,7.8953039979139e-05,2.5684002322463,2.3286822904483997e-13,0.21216009994074,0.045903497182076,0.0012414746305581,-0.030602928712677,  -0.246032822067288E-002
-7.8953039979139e-05,7.8953039979139e-05,2.5684002322463,2.3286822904483997e-13,0.21216009994074,0.045903497182076,0.0012414746305581,-0.030602928712677,  -0.246032822067288E-002
7.8953039979139e-05,-7.8953039979139e-05,2.5684002322463,2.3286822904483997e-13,0.21216009994074,0.045903497182076,0.0012414746305581,-0.030602928712677,  -0.246032822067288E-002
-7.8953039979139e-05,-7.8953039979139e-05,2.5684002322463,2.3286822904483997e-13,0.21216009994074,0.045903497182076,0.0012414746305581,-0.030602928712677,  -0.246032822067288E-002
4.8076619613545e-05,4.8076619613545e-05,2.5685978361391,2.2320630613436998e-13,0.21216742109802,0.026471247661386,0.00041283844918556,-0.030603317695289,  -0.246054277598943E-002
-4.8076619613545e-05,4.8076619613545e-05,2.5685978361391,2.2320630613436998e-13,0.21216742109802,0.026471247661386,0.00041283844918556,-0.030603317695289,  -0.246054277598943E-002
4.8076619613545e-05,-4.8076619613545e-05,2.5685978361391,2.2320630613436998e-13,0.21216742109802,0.026471247661386,0.00041283844918556,-0.030603317695289,  -0.246054277598943E-002
-4.8076619613545e-05,-4.8076619613545e-05,2.5685978361391,2.2320630613436998e-13,0.21216742109802,0.026471247661386,0.00041283844918556,-0.030603317695289,  -0.246054277598943E-002
4.8076619613545e-05,4.8076619613545e-05,2.5683605344335,2.2320630613436998e-13,0.2121586291345,0.048884271868803,0.0014079512378849,-0.030602850566283,  -0.246028511820711E-002
-4.8076619613545e-05,4.8076619613545e-05,2.5683605344335,2.2320630613436998e-13,0.2121586291345,0.048884271868803,0.0014079512378849,-0.030602850566283,  -0.246028511820711E-002
4.8076619613545e-05,-4.8076619613545e-05,2.5683605344335,2.2320630613436998e-13,0.2121586291345,0.048884271868803,0.0014079512378849,-0.030602850566283,  -0.246028511820711E-002
-4.8076619613545e-05,-4.8076619613545e-05,2.5683605344335,2.2320630613436998e-13,0.2121586291345,0.048884271868803,0.0014079512378849,-0.030602850566283,  -0.246028511820711E-002
4.8076619613545e-05,0.00011865085275257,2.5685272619059,2.2320630613436998e-13,0.21216480636156,0.034684637043375,0.00070877921947888,-0.030603178771458,  -0.246046614677622E-002
-4.8076619613545e-05,0.00011865085275257,2.5685272619059,2.2320630613436998e-13,0.21216480636156,0.034684637043375,0.00070877921947888,-0.030603178771458,  -0.246046614677622E-002
