x,y,z,w,rho,grad,tau,exchange,reference
3.9071141971182e-05,0.0,1.0933130833401,1.2895918069128001e-15,14.441823252936,9.0346161107441,46.17307261381,-9.1863427299131,  -0.112654927569357E+001
-3.9071141971182e-05,0.0,1.0933130833401,1.2895918069128001e-15,14.441823252936,9.0346161107441,46.17307261381,-9.1863427299131,  -0.112654927569357E+001
0.0,3.9071141971182e-05,1.0933130833401,1.2895918069128001e-15,14.441823306362,9.0340603453087,46.173071292257,-9.1863427570034,  -0.112654928703473E+001
0.0,-3.9071141971182e-05,1.0933130833401,1.2895918069128001e-15,14.441823306362,9.0340603453087,46.173071292257,-9.1863427570034,  -0.112654928703473E+001
0.0,0.0,1.093352154482,1.2895918069128001e-15,14.441477648092,10.682504492645,46.450650940998,-9.1861045646894,  -0.112651377274649E+001
0.0,0.0,1.0932740121981,1.2895918069128001e-15,14.442168881086,7.0091022392459,45.895493334192,-9.1865809051494,  -0.112658478582195E+001
2.2557734334608e-05,2.2557734334608e-05,1.0933356410744,5.4311288149903e-15,14.441623732852,10.019012557087,46.333332211422,-9.1862052329655,  -0.112652878096168E+001
-2.2557734334608e-05,2.2557734334608e-05,1.0933356410744,5.4311288149903e-15,14.441623732852,10.019012557087,46.333332211422,-9.1862052329655,  -0.112652878096168E+001
2.2557734334608e-05,-2.2557734334608e-05,1.0933356410744,5.4311288149903e-15,14.441623732852,10.019012557087,46.333332211422,-9.1862052329655,  -0.112652878096153E+001
-2.2557734334608e-05,-2.2557734334608e-05,1.0933356410744,5.4311288149903e-15,14.441623732852,10.019012557087,46.333332211422,-9.1862052329655,  -0.112652878096153E+001
2.2557734334608e-05,2.2557734334608e-05,1.0932905256057,5.4311288149903e-15,14.442022816407,7.9284014311575,46.012811817686,-9.1864802482585,  -0.112656978037993E+001
-2.2557734334608e-05,2.2557734334608e-05,1.0932905256057,5.4311288149903e-15,14.442022816407,7.9284014311575,46.012811817686,-9.1864802482585,  -0.112656978037993E+001
2.2557734334608e-05,-2.2557734334608e-05,1.0932905256057,5.4311288149903e-15,14.442022816407,7.9284014311575,46.012811817686,-9.1864802482585,  -0.112656978037993E+001
-2.2557734334608e-05,-2.2557734334608e-05,1.0932905256057,5.4311288149903e-15,14.442022816407,7.9284014311575,46.012811817686,-9.1864802482585,  -0.112656978037993E+001
1.3736008306139e-05,1.3736008306139e-05,1.0933469831673,5.2057861474115e-15,14.441523396362,10.479240674788,46.413911571054,-9.1861360901484,  -0.112651847277732E+001
-1.3736008306139e-05,1.3736008306139e-05,1.0933469831673,5.2057861474115e-15,14.441523396362,10.479240674788,46.413911571054,-9.1861360901485,  -0.112651847277732E+001
